name|faculty_of|has_phd_info|phd_where
SANDER “SANDY” LEVIN|FORD SCHOOL OF PUBLIC POLICY|AS AN ASSISTANT ADMINISTRATOR AT THE AGENCY FOR INTERNATIONAL DEVELOPMENT BEFORE HIS|AS AN ASSISTANT ADMINISTRATOR AT THE AGENCY FOR INTERNATIONAL DEVELOPMENT BEFORE HIS
SANDERIJN CELS|HARVARD KENNEDY SCHOOL|IN DISCUSSION|IN DISCUSSION
SANDRA SUSAN SMITH|HARVARD KENNEDY SCHOOL|MEMBER OF THE AMERICAN SOCIOLOGICAL ASSOCIATION, CHAIR OF THE ASA SECTION|MEMBER OF THE AMERICAN SOCIOLOGICAL ASSOCIATION, CHAIR OF THE ASA SECTION
SANDY  CLARK-KOLAKS|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
SARA BLEICH|HARVARD KENNEDY SCHOOL|HARVARD|HARVARD
SARA ELHASAN|FORD SCHOOL OF PUBLIC POLICY|HEALTH INEQUITIES AND TO FURTHER INVESTIGATE THE WAYS IN WHICH ONE|HEALTH INEQUITIES AND TO FURTHER INVESTIGATE THE WAYS IN WHICH ONE
SARAH BURGARD|FORD SCHOOL OF PUBLIC POLICY|AND|BETWEEN WORKING CAREERS AND HEALTH. SHE STUDIES MENTAL AND
SARAH COHODES|FORD SCHOOL OF PUBLIC POLICY|FOR UNDERREPRESENTED YOUTH INCREASE STEM DEGREES|FOR UNDERREPRESENTED YOUTH INCREASE STEM DEGREES
SARAH F. ANZIA|GOLDMAN SCHOOL OF PUBLIC POLICY|BY THE LAURA AND JOHN ARNOLD FOUNDATION, THE BERKELEY INSTITUTE|AND JOHN ARNOLD FOUNDATION, THE BERKELEY
SARAH JANE CHRYSLER|HARRIS SCHOOL OF PUBLIC POLICY|EVENTS. ADDITIONALLY, SHE BUILDS AND MAINTAINS RELATIONSHIPS WITH BOTH|EVENTS. ADDITIONALLY, SHE BUILDS AND MAINTAINS RELATIONSHIPS WITH BOTH
SARAH MINCEY|INDIANA UNIVERSITY O'NEILL SCHOOL|/M.S.E|/M.S.E
SARAH POWERS|INDIANA UNIVERSITY O'NEILL SCHOOL|2011B|2011B
SARAH WALD|HARVARD KENNEDY SCHOOL|ALSO BEEN DEAN OF STUDENTS AND LECTURER ON LAW (|ALSO BEEN DEAN OF STUDENTS AND LECTURER ON LAW (
SCOTT ASHWORTH|HARRIS SCHOOL OF PUBLIC POLICY|AND ELECTIONS|AND ELECTIONS
SCOTT ATRAN|FORD SCHOOL OF PUBLIC POLICY|NATIONAL CENTER FOR SCIENTIFIC RESEARCH (CNRS), INSTITUT JEAN NICOD ?|NATIONAL CENTER FOR SCIENTIFIC RESEARCH (CNRS), INSTITUT JEAN NICOD ?
SCOTT BURGINS|INDIANA UNIVERSITY O'NEILL SCHOOL|COMMUNITY DEVELOPMENT COMMUNITY DEVELOPMENT WORKSHOPENVIRONMENTAL PROJECT|COMMUNITY DEVELOPMENT COMMUNITY DEVELOPMENT WORKSHOPENVIRONMENTAL PROJECT
SCOTT GEHLBACH|HARRIS SCHOOL OF PUBLIC POLICY|THE DISCIPLINE, HE IS CURRENTLY FIRST VICE PRESIDENT OF THE SOCIETY|AFFILIATED WITH BOTH
SEAN  LONG|INDIANA UNIVERSITY O'NEILL SCHOOL|2004B|2004B
SEAN  NICHOLSON-CROTTY|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1999B.A., WESTERN STATE|STATE UNIVERSITY, 1999B.A., WESTERN STATE
SEAN DURKIN|HARRIS SCHOOL OF PUBLIC POLICY|FOR GOVERNMENT AGENCIES IN THE US AND CANADA AND ALSO FOR MERGING PARTIES IN BOTH|FOR GOVERNMENT AGENCIES IN THE US AND CANADA AND ALSO FOR MERGING PARTIES IN BOTH
SEIYA KAWASHIMA|HARRIS SCHOOL OF PUBLIC POLICY|AND PH.D. STUDENT|TO FREE AND OPEN-SOURCE PROJECTS SUCH AS GNU LIBUNISTRING
SERGIO FERNANDEZ|INDIANA UNIVERSITY O'NEILL SCHOOL|A., FLORIDA INTERNATIONAL UNIVERSITY, 1996B|A., FLORIDA INTERNATIONAL UNIVERSITY, 1996B
SETH FREEDMAN|INDIANA UNIVERSITY O'NEILL SCHOOL|MANAGEMENTSTATISTICS FOR RESEARCH IN PUBLIC|D., UNIVERSITY OF MARYLAND
SETH RACHLIN|HARRIS SCHOOL OF PUBLIC POLICY|TO OVER 50 FORTUNE 500 AND MIDDLE MARKET INSURANCE COMPANIES IN BOTH|TO OVER 50 FORTUNE 500 AND MIDDLE MARKET INSURANCE COMPANIES IN BOTH
SETTI WARREN|HARVARD KENNEDY SCHOOL|MEMBER OF THE COUNCIL ON FOREIGN RELATIONS. WARREN RECEIVED HIS|MEMBER OF THE COUNCIL ON FOREIGN RELATIONS. WARREN RECEIVED HIS
SHAHZEEN  ATTARI|INDIANA UNIVERSITY O'NEILL SCHOOL|ENGINEERING|ENGINEERING
SHAMUS REGAN|HARRIS SCHOOL OF PUBLIC POLICY|DATA MINING. BEFORE JOINING THE UNIVERSITY|DATA MINING. BEFORE JOINING THE UNIVERSITY
SHAODA WANG|HARRIS SCHOOL OF PUBLIC POLICY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH (NBER). HE|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH (NBER). HE
SHARAD GOEL|HARVARD KENNEDY SCHOOL|IN MANAGEMENT SCIENCE & ENGINEERING, COMPUTER SCIENCE, SOCIOLOGY, AND THE|IN MANAGEMENT SCIENCE & ENGINEERING, COMPUTER SCIENCE, SOCIOLOGY, AND THE
SHAWN COLE|HARVARD KENNEDY SCHOOL|COMMITTEE OF THE TELLURIDE ASSOCIATION, A NON-PROFIT EDUCATIONAL|COMMITTEE OF THE TELLURIDE ASSOCIATION
SHAWNA GIRGIS|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
SHEILA BURKE|HARVARD KENNEDY SCHOOL|AS CHAIR FROM|AS CHAIR FROM
SHEILA JASANOFF|HARVARD KENNEDY SCHOOL|MEMBER OF THE COUNCIL ON FOREIGN RELATIONS. SHE WAS SELECTED AS THE 2022|AND TECHNOLOGY IN THE LAW, POLITICS, AND POLICY OF
SHEILA KOHANTEB|HARRIS SCHOOL OF PUBLIC POLICY|AND NEGOTIATION RESPECTIVE|AND NEGOTIATION RESPECTIVE
SHELLEY DAVIS|HARRIS SCHOOL OF PUBLIC POLICY|AT UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY, FOCUSING|AT UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY, FOCUSING
SHELLYE SUTTLES|INDIANA UNIVERSITY O'NEILL SCHOOL|FOR EFFECTIVE DECISION MAKINGSPEA V550 – FOOD|FOR EFFECTIVE DECISION MAKINGSPEA V550 – FOOD
SHENG-HAO LO|HARRIS SCHOOL OF PUBLIC POLICY|AND APPLIED ECONOMETRICS, WITH A FOCUS ON HEALTH|TO THE
SHILIN LIU|HARRIS SCHOOL OF PUBLIC POLICY|EACH OTHER—FROM STUDENTS|INTERNATIONAL STUDENTS) TO EXPLORE HARRIS AND CHICAGO
SHIYU NITSOS|FORD SCHOOL OF PUBLIC POLICY|IN SCOTLAND|IN SCOTLAND
SHOBITA PARTHASARATHY|FORD SCHOOL OF PUBLIC POLICY|MICHIGAN|[
SIBYL DAY|HARRIS SCHOOL OF PUBLIC POLICY|PUBLIC POLICY FOLLOWING A DIVERSE CAREER IN THE HEALTHCARE|PUBLIC POLICY FOLLOWING A DIVERSE CAREER IN THE HEALTHCARE
SIÂN MOONEY|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1998M.SC., UNIVERSITY OF MANITOBA, 1990B|D., OREGON STATE UNIVERSITY, 1998M
SOLOMON HSIANG|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 07/25/2023|"WORLD 
DATE: FEBRUARY 19, 2015
DURATION: 8
						MINUTES
SOL"
SOROUSH SAGHAFIAN|HARVARD KENNEDY SCHOOL|WITH A VARIETY OF HOSPITALS TO IMPROVE THEIR|WITH A VARIETY OF HOSPITALS TO IMPROVE THEIR
STACI  CAPOZZI|INDIANA UNIVERSITY O'NEILL SCHOOL|RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY, 2016B|RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY, 2016B
STEFANIE STANTCHEVA|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
STELLA MOY|HARRIS SCHOOL OF PUBLIC POLICY|IN FACILITIES MANAGEMENT, ARCHITECTURE DESIGN AND BUILDING CONSTRUCTION SHE|IN FACILITIES MANAGEMENT, ARCHITECTURE DESIGN AND BUILDING CONSTRUCTION SHE
STEPHANIE L. SANDERS|FORD SCHOOL OF PUBLIC POLICY|IN THE JOURNAL OF SCHOOL|IN S
STEPHANIE LEISER|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF WASHINGTON, WHERE SHE EARNED HER PHD IN 2014|AT THE CENTER FOR LOCAL, STATE
STEPHEN E. BIEGUN|FORD SCHOOL OF PUBLIC POLICY|TO MEMBERS OF BOTH|TO MEMBERS OF BOTH
STEPHEN GLAHOLT|INDIANA UNIVERSITY O'NEILL SCHOOL|2003B|2003B
STEPHEN GOLDSMITH|HARVARD KENNEDY SCHOOL|MAYOR OF INDIANAPOLIS, WHERE HE EARNED A REPUTATION AS ONE OF THE|THE CORPORATION FOR NATIONAL AND COMMUNITY SERVICE, AND THE ELECTED PROSECUTOR
STEPHEN KRUPIN|HARVARD KENNEDY SCHOOL|IN PUBLIC POLICY, STEPHEN TAUGHT THE|IN PUBLIC POLICY, STEPHEN TAUGHT THE
STEPHEN M. MAURER|GOLDMAN SCHOOL OF PUBLIC POLICY|BY A HYBRID SYSTEM OF PUBLIC AND PRIVATE SPONSORSHIP,|ON 04/19/2023
STEPHEN WALT|HARVARD KENNEDY SCHOOL|NATIONAL DEFENSE UNIVERSITY|WITH JOHN J. MEARSHEIMER)
STEVE ELLER|INDIANA UNIVERSITY O'NEILL SCHOOL|MBA, INDIANA WESLEYAN, 1987BS|MBA, INDIANA WESLEYAN, 1987BS
STEVE LUCAS|INDIANA UNIVERSITY O'NEILL SCHOOL|NORTHCENTRAL UNIVERSITYMS, EMERGENCY AND DISASTER MANAGEMENT, AMERICAN MILITARY UNIVERSITYBA|NORTHCENTRAL UNIVERSITYMS, EMERGENCY AND DISASTER MANAGEMENT, AMERICAN MILITARY UNIVERSITYBA
STEVEN DURLAUF|HARRIS SCHOOL OF PUBLIC POLICY|MAJOR METHODOLOGICAL CONTRIBUTIONS INCLUDE BOTH|ECONOMIC ANALYSIS. HIS MAJOR METHODOLOGICAL CONTRIBUTIONS INCLUDE BOTH
STEVEN FALK|GOLDMAN SCHOOL OF PUBLIC POLICY|CALIFORNIA CITIES, MOST RECENTLY AS OAKLAND'S INTERIM|CALIFORNIA CITIES, MOST RECENTLY AS OAKLAND'S INTERIM
STEVEN KELMAN|HARVARD KENNEDY SCHOOL|THE INTERNATIONALPUBLIC|THE INTERNATIONALPUBLIC
STEVEN RAPHAEL|GOLDMAN SCHOOL OF PUBLIC POLICY|JULY 18, 2015NPR, JULY 16|JULY 18, 2015NPR, JULY 16
STEVEN STRONGIN|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE ADVISORY COUNCIL TO THE COLLEGE|MEMBER OF THE ADVISORY COUNCIL TO THE COLLEGE
STEVEN WEISSMAN|GOLDMAN SCHOOL OF PUBLIC POLICY|IN EUROPEAN ENERGY SECTOR 2016|MEMBER OF THE MEDIATION PANEL
SUDHA SHETTY|GOLDMAN SCHOOL OF PUBLIC POLICY|WASHINGTON - COMMUNITY SERVICE AWARD; PSLAWNET - THE PRO BONO PUBLICO|BY THE WASHINGTON WOMEN
SUE BURKE|HARRIS SCHOOL OF PUBLIC POLICY|OHIO, SHE IS AN AVID FAN OF ALL THINGS CLEVELAND SPORTS|FOR WORLD-CLASS BRANDS, RETAILERS, AND SOCIAL IMPACT ORGANIZATIONS, BOTH
SUE JOHNSON|FORD SCHOOL OF PUBLIC POLICY|WITH A BROAD RANGE OF ALUMNI AND FRIENDS OF THE FORD SCHOOL TO BOTH|AT THE UNIVERSITY OF MICHIGAN'S LAW SCHOOL AND MUSEUM OF ART (UMMA
SUSAN M. COLLINS|FORD SCHOOL OF PUBLIC POLICY|"IN PUERTO RICO,"" AND ""THE"|"NATIONAL BUREAU OF ECONOMIC RESEARCH

RECENT PUBLICATIONS
""ACCOUNTING FOR GROWTH: COMPARING"
SUSAN MAYER|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE GENERAL ACCOUNTING OFFICE EDUCATORS|MEMBER OF THE GENERAL ACCOUNTING OFFICE EDUCATORS
SUSAN SIENA|INDIANA UNIVERSITY O'NEILL SCHOOL|A., POLITICAL SCIENCE, UNIVERSITY OF CALIFORNIA, BERKELEY|A., POLITICAL SCIENCE, UNIVERSITY OF CALIFORNIA, BERKELEY
SUSAN WALTZ|FORD SCHOOL OF PUBLIC POLICY|HUMAN RIGHTS: FROM PRACTICE TO POLICY. ANN ARBOR, MICHIGAN (|RIGHTS: FROM PRACTICE TO POLICY. ANN ARBOR, MICHIGAN (
SUZANNE COOPER|HARVARD KENNEDY SCHOOL|IN PUBLIC POLICY. AS THE ADTC, SHE|IN PUBLIC POLICY. AS THE ADTC, SHE
SUZANNE KELLY-LYALL|GOLDMAN SCHOOL OF PUBLIC POLICY|THE GEORGE WASHINGTON UNIVERSITY’S ELLIOTT SCHOOL OF INTERNATIONAL AFFAIRS’ PISA|THE GEORGE WASHINGTON UNIVERSITY’S ELLIOTT SCHOOL OF INTERNATIONAL AFFAIRS’ PISA
SWAPNA PISIPATI|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HARRIS SCHOOL OF PUBLIC POLICY. IN THIS ROLE, SHE COLLABORATES|AT THE HARRIS SCHOOL OF PUBLIC POLICY. IN THIS ROLE, SHE COLLABORATES
TABITHA CLARK|HARRIS SCHOOL OF PUBLIC POLICY|THE OFFICE OF THE BURSAR. TABITHA IS A GRADUATE OF MOTHER|THE OFFICE OF THE BURSAR. TABITHA IS A GRADUATE OF MOTHER
TALEIA BECTON- HILL|HARRIS SCHOOL OF PUBLIC POLICY|THE HARRIS SCHOOL OF PUBLIC POLICY. SHE BEGAN HER CAREER WITH THE UNIVERSITY|THE HARRIS SCHOOL OF PUBLIC POLICY. SHE BEGAN HER CAREER WITH THE UNIVERSITY
TANYA HINES|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS PUBLIC POLICY. TANYA PRODUCES THE HR NEWSLETTER|AT HARRIS PUBLIC POLICY. TANYA PRODUCES THE HR NEWSLETTER
TARA  ALI|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
TAREK MASOUD|HARVARD KENNEDY SCHOOL|FROM THE NATIONAL SCIENCE FOUNDATION AND THE PAUL|FROM THE NATIONAL SCIENCE FOUNDATION AND THE PAUL
TARESHA COX|HARRIS SCHOOL OF PUBLIC POLICY|TO THE KELLER CENTER IN JUNE|TO THE KELLER CENTER IN JUNE
TEDDY SVORONOS|HARVARD KENNEDY SCHOOL|AND ECONOMETRICS FOR BOTH|IN INDIA AND PAKISTAN WITH THE AIM OF ENABLING POLICYMAKERS
TEMIRLAN T.  MOLDOGAZIEV |INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF CENTRAL|UNIVERSITY OF CENTRAL
TERENCE CHAU|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO'S HARRIS SCHOOL OF PUBLIC POLICY. MY FIELDS|AT THE UNIVERSITY OF CHICAGO'S HARRIS SCHOOL OF PUBLIC POLICY. MY FIELDS
TERESA DAVIS|HARRIS SCHOOL OF PUBLIC POLICY|AT THE COLLEGE|WITH COMMUNITY
TERRI BRADY|HARRIS SCHOOL OF PUBLIC POLICY|CURRENTLY SERVES ON THE BOARD OF PRESBYTERIAN|CURRENTLY SERVES ON THE BOARD OF PRESBYTERIAN
TERRI L. RENNER|INDIANA UNIVERSITY O'NEILL SCHOOL|M.B.A., INDIANA UNIVERSITY, 1985B|M.B.A., INDIANA UNIVERSITY, 1985B
TERRY AMSLER|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY OF NEW YORK/COLLEGE AT NEW PALTZ, 1973M|1973M
THEASTER GATES|HARRIS SCHOOL OF PUBLIC POLICY|AND HIS TEAM|FROM THE KNIGHT FOUNDATION, GATES AND HIS TEAM
THEODORE  MILLER|INDIANA UNIVERSITY O'NEILL SCHOOL|D., UNIVERSITY OF IOWA, 1970B|D., UNIVERSITY OF IOWA, 1970B
THOMAS COLEMAN|HARRIS SCHOOL OF PUBLIC POLICY|AT MOORE CAPITAL MANAGEMENT, LLC; A DIRECTOR AND FOUNDING MEMBER OF AEQUILIBRIUM|AT MOORE CAPITAL MANAGEMENT, LLC; A DIRECTOR AND FOUNDING MEMBER OF AEQUILIBRIUM
THOMAS GLYNN|HARVARD KENNEDY SCHOOL|AT THE HARVARD KENNEDY SCHOOL FROM 2010 - 2012, AND WAS 2012|AT THE HARVARD KENNEDY SCHOOL FROM 2010 - 2012, AND WAS 2012
THOMAS HAZINSKI|HARRIS SCHOOL OF PUBLIC POLICY|DEPARTMENT|DEPARTMENT
THOMAS KANE|HARVARD KENNEDY SCHOOL|DIRECTOR OF THE CENTER FOR EDUCATION POLICY RESEARCH, A UNIVERSITY|DIRECTOR OF THE CENTER FOR EDUCATION POLICY RESEARCH, A UNIVERSITY
THOMAS M. RABOVSKY|INDIANA UNIVERSITY O'NEILL SCHOOL|.A., UNIVERSITY OF OKLAHOMA, 2008B|D., UNIVERSITY OF OKLAHOMA, 2013M.P
THOMAS PATTERSON|HARVARD KENNEDY SCHOOL|BY THE FORD|BY THE FORD
TIM  WATERS|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
TIM BERRY|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITYBS|UNIVERSITYBS
TIM LAYTON|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
TIMOTHY KNOWLES|HARRIS SCHOOL OF PUBLIC POLICY|AS THE JOHN DEWEY CLINICAL PROFESSOR.  BEFORE MOVING|AS THE JOHN DEWEY CLINICAL PROFESSOR.  BEFORE MOVING
TIMOTHY M. DAYONOT|GOLDMAN SCHOOL OF PUBLIC POLICY|COHESITY, U.C. SAN FRANCISCO MEDICAL|C. SAN FRAN-CISCO, HE MANAGED CAMPUS
TIMOTHY O'BRIEN|HARVARD KENNEDY SCHOOL|DEVELOPMENT PROGRAMS FOR GOVERNMENT|DEVELOPMENT PROGRAMS FOR GOVERNMENT
TIMOTHY PATRICK MCCARTHY|HARVARD KENNEDY SCHOOL|LGBTQ DELEGATION|HGSE’S INSTRUCTIONAL MOVES PROJECT. IN MAY 2020, AMIDST THE COVID
TO EMAIL RUSTY, PLEASE USE THE FOLLOWING EMAIL ADDRESS: RUSTYHILLS@GMAIL.COM|FORD SCHOOL OF PUBLIC POLICY|IN LANSING, JACKSON|IN LANSING, JACKSON
TODD ACHILLES|GOLDMAN SCHOOL OF PUBLIC POLICY|CO-FOUNDER/CEO OF A TV BROADCAST COMPANY. TODD’S RESEARCH|AND INDUSTRIAL POLICY. TODD HOLDS FOUR PATENTS AND SERVES ON THE BOARDS
TODD ROGERS|HARVARD KENNEDY SCHOOL|MORE ABOUT HIM|MORE ABOUT HIM
TODD V. ROYER|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1992LIMNOLOGYSTREAM|STATE UNIVERSITY, 1992LIMNOLOGYSTREAM
TOM DAY|HARRIS SCHOOL OF PUBLIC POLICY|SCHOOL OF PUBLIC POLICY. HE HAS AUTHORED OPINIONS FOR THE WASHINGTON POST, DEADSPIN|CHICAGO'S HARRIS SCHOOL OF PUBLIC POLICY. HE HAS
TOM IVACKO|FORD SCHOOL OF PUBLIC POLICY|THE AMERICAN NATIONAL|AS STUDY MANAGER, PROGRAM MANAGER AND ADMINISTRATOR FOR 11 YEARS WITH THE AMERICAN NATIONAL
TOMAS PHILIPSON|HARRIS SCHOOL OF PUBLIC POLICY|CONTRIBUTOR FOR FORBES MAGAZINE AND FREQUENTLY APPEARS IN NUMEROUS POPULAR MEDIA OUTLETS SUCH AS CNN|AND TECHNOLOGY TRANSFER. PHILIPSON HAS DONE EXECUTIVE CONSULTING FOR BOTH
TRAVIS KAVULLA|HARRIS SCHOOL OF PUBLIC POLICY|AND THREE|PRESIDENT OF THE NATIONAL ASSOCIATION OF REGULATORY UTILITY
TRENT  ENGBERS|INDIANA UNIVERSITY O'NEILL SCHOOL|D., IU|D., IU O'NEILL SCHOOL OF PUBLIC AND ENVIRONMENTAL AFFAIRSM
TRENT MOORE|INDIANA UNIVERSITY O'NEILL SCHOOL|ED., COLLEGE|D., LEADERSHIP, AMERICAN
TREVOR BECHTEL|FORD SCHOOL OF PUBLIC POLICY|AT BLUFFTON UNIVERSITY IN OHIO. IN ADDITION TO HIS|AT BLUFFTON UNIVERSITY IN OHIO. IN ADDITION TO HIS
TRIBBLE BRADLEY|INDIANA UNIVERSITY O'NEILL SCHOOL|; 1986|VIRGINIA; 1986
TRICIA MCCANN|HARRIS SCHOOL OF PUBLIC POLICY|IN MAKING SPACES THAT ARE EQUITABLE AND SAFE FOR|INDIANA AND CONTINUE TO INVEST IN MAKING
TRISHA BUSHEY|INDIANA UNIVERSITY O'NEILL SCHOOL|WASHINGTON UNIVERSITY IN ST. LOUIS, 2004B.A., FRANKLIN|WASHINGTON UNIVERSITY IN ST. LOUIS, 2004B.A., FRANKLIN
ULRICH KROTZ|HARVARD KENNEDY SCHOOL|IN JOURNALS SUCH AS THE EUROPEAN JOURNAL|IN JOURNALS SUCH AS THE EUROPEAN JOURNAL
URSULA M.  KUHAR|INDIANA UNIVERSITY O'NEILL SCHOOL|PERFORMING ARTS ORGANIZATIONSINTRODUCTION TO|PERFORMING ARTS ORGANIZATIONSINTRODUCTION TO
VALENTA KABO|FORD SCHOOL OF PUBLIC POLICY|AT THE CENTER FOR PUBLIC POLICY IN DIVERSE|AT THE CENTER FOR PUBLIC POLICY IN DIVERSE
VICKY MERETSKY|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, ARCATA, CA, 1988B|STATE UNIVERSITY, ARCATA, CA, 1988B
VICTOR  KELSON|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
W. GYUDE MOORE|HARRIS SCHOOL OF PUBLIC POLICY|AT THE BREAKTHROUGH INSTITUTE. HE CURRENTLY|AT THE BREAKTHROUGH INSTITUTE. HE CURRENTLY
"WALTER REYNOLDS FARLEY,
																LISA NEIDERT"|FORD SCHOOL OF PUBLIC POLICY|VALUE ERROR|VALUE ERROR
WESLEY  ERWIN|INDIANA UNIVERSITY O'NEILL SCHOOL|IN KINESIOLOGY, 2006BACHELOR|IN KINESIOLOGY, 2006BACHELOR
WHIT AYRES|HARRIS SCHOOL OF PUBLIC POLICY|IN POLITICAL CAMPAIGNS. WHIT’S COMMENTS|IN POLITICAL CAMPAIGNS. WHIT’S COMMENTS
WHITNEY HISCHIER|GOLDMAN SCHOOL OF PUBLIC POLICY|UNIVERSITY OF EDINBURGH'S SCHOOL OF VETERINARY MEDICINE IN ONE|UNIVERSITY OF EDINBURGH'S SCHOOL OF VETERINARY MEDICINE IN ONE
WIL BURNS|HARRIS SCHOOL OF PUBLIC POLICY|IN LAW, SCIENCE, AND POLICY JOURNALS|IN LAW, SCIENCE, AND POLICY JOURNALS
WILL DOBBIE|HARVARD KENNEDY SCHOOL|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. HIS RESEARCH FOCUSES BROADLY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. HIS RESEARCH FOCUSES BROADLY
WILLIAM (BILL) BYNUM|FORD SCHOOL OF PUBLIC POLICY|"COMMUNITY CREDIT UNION. 
TODAY, HOPE ("|"COMMUNITY CREDIT UNION. 
TODAY, HOPE ("
WILLIAM CLARK|HARVARD KENNEDY SCHOOL|AND MANAGEMENT (WILEY, 1978), AND REDESIGNING RURAL DEVELOPMENT (HOPKINS|AND MANAGEMENT (WILEY, 1978), AND REDESIGNING RURAL DEVELOPMENT (HOPKINS
WILLIAM HOGAN|HARVARD KENNEDY SCHOOL|DIRECTOR OF THE HARVARD|DIRECTOR OF THE HARVARD
WILLIAM HOWELL|HARRIS SCHOOL OF PUBLIC POLICY|BY THE NATIONAL SCIENCE FOUNDATION, THE SMITH|BY THE NATIONAL SCIENCE FOUNDATION, THE SMITH
WILLIAM JULIUS WILSON|HARVARD KENNEDY SCHOOL|MEMBER OF NUMEROUS NATIONAL|MEMBER OF NUMEROUS NATIONAL
WILLIAM TOWNS|HARRIS SCHOOL OF PUBLIC POLICY|AND INDIVIDUALS TO IMPACT COMMUNITIES|AND INDIVIDUALS TO IMPACT COMMUNITIES
WIOLETTA DZIUDA|HARRIS SCHOOL OF PUBLIC POLICY|IN UNCERTAIN ECONOMIC OR POLITICAL ENVIRONMENTS, POLICYMAKING MAY LEAD TO LEGISLATORS|IN UNCERTAIN ECONOMIC OR POLITICAL ENVIRONMENTS, POLICYMAKING MAY LEAD TO LEGISLATORS
WOOSERK PARK|INDIANA UNIVERSITY O'NEILL SCHOOL|O'NEILL|CANDIDATE, PUBLIC AFFAIRS, INDIANA UNIVERSITY, O'NEILL
YALUN SU|HARRIS SCHOOL OF PUBLIC POLICY|AT THE BECKER-FRIEDMAN INSTITUTE RONZETTI|AT THE BECKER-FRIEDMAN INSTITUTE RONZETTI
YANA GALLEN|HARRIS SCHOOL OF PUBLIC POLICY|OF POLICY REFORMS. MANY OF HER PROJECTS USE DANISH REGISTER DATA LINKING|USE DANISH REGISTER DATA LINKING
YANILDA GONZÁLEZ|HARVARD KENNEDY SCHOOL|IN UNEQUAL SOCIETIES CAN BOTH|IN DEMOCRACY RECEIVED THE GREGORY
YAZIER HENRY|FORD SCHOOL OF PUBLIC POLICY|"AT THE FORD SCHOOL ARE ""SOCIAL ACTIVISM, DEMOCRACY"|"AT THE FORD SCHOOL ARE ""SOCIAL ACTIVISM, DEMOCRACY"
YEJAE KIM|FORD SCHOOL OF PUBLIC POLICY|STATES, WITH AN EMPHASIS ON PARENTS|FROM CALVIN UNIVERSITY IN 2021
YIAWAY YEH|GOLDMAN SCHOOL OF PUBLIC POLICY|TEAM FOR GOOGLE, WHICH SUPPORTS A BROAD PORTFOLIO OF ELECTIONS|TEAM FOR GOOGLE, WHICH SUPPORTS A BROAD PORTFOLIO OF ELECTIONS
YOUSIF HASSAN|FORD SCHOOL OF PUBLIC POLICY|IN AFRICA|MEKOUAR, & F. CAVATORTA
YUKIKO ASAI|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CALIFORNIA BERKELEY. HER RESEARCH AND TEACHING AREAS|AT THE UNIVERSITY OF CALIFORNIA BERKELEY. HER RESEARCH AND TEACHING AREAS
YURI ZHUKOV|HARVARD KENNEDY SCHOOL|AND PEACE SCIENCE, NAVAL WAR COLLEGE REVIEW|FROM THE GRADUATE SCHOOL OF FOREIGN SERVICE AT GEORGETOWN
YUSUF NEGGERS|FORD SCHOOL OF PUBLIC POLICY|ECLINICALMEDICINE, 53: 101631, NOVEMBER 2022|ECLINICALMEDICINE, 53: 101631, NOVEMBER 2022
ZACH MARENTAY|FORD SCHOOL OF PUBLIC POLICY|OFFICE OF UNDERGRADUATE|OFFICE OF UNDERGRADUATE
